Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,dow,date_fnd,hour_fnd,dow,DayCount,HRCount,Hrcalc,Hrcalcw,TimeCode,FID,X,Y,,,Donxees,Donyees,
1101 STANFORD DR,504,13008078,1,ZOQ,ULEAD,07U,,10/28/13,,10/28/13,1631,MO,10/28/13,1631,MO,0,0.000012,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
5185 PONCE DE LEON BLVD,502,13008351,2,ZOQ,ULEAD,07U,,11/06/13,,11/06/13,2337,WE,11/06/13,2337,WE,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1239 DICKINSON DR,WT609,13008403,1,ZOQ,ULEAD,07U,,11/08/13,,11/08/13,1330,FR,11/08/13,1331,FR,0,0.000706,0,CALC,T1,74,892974.25199999998,503706.15500000003,,,,,
5185 PONCE DE LEON BLVD,756,13008421,1,ZOQ,ULEAD,07U,,11/08/13,,11/08/13,1735,FR,11/08/13,1738,FR,0,0.002083,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1239 STANFORD DR,905,13008504,1,ZOQ,ULEAD,07U,,11/12/13,,11/12/13,2217,TU,11/12/13,2217,TU,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
5185 PONCE DE LEON BLVD,,13008532,1,ZOQ,ULEAD,07U,,11/14/13,,11/14/13,0010,TH,11/14/13,0015,TH,0,0.003484,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1231 DICKINSON DR,MT718,13008568,1,ZOQ,ULEAD,07U,,11/15/13,,11/15/13,0100,FR,11/15/13,0200,FR,0,0.041667,1,CALC,T1,#N/A,#N/A,#N/A,,,,,
1239 DICKINSON DR,RT518,13008629,2,ZOQ,ULEAD,07U,,11/16/13,,11/16/13,1620,SA,11/16/13,1625,SA,0,0.003484,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1211 DICKINSON DR,433,13008657,1,ZOQ,ULEAD,07U,,11/17/13,,11/17/13,2030,SU,11/17/13,2030,SU,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1231 DICKINSON DR,MT1205,13008717,1,ZOQ,ULEAD,07U,,11/19/13,,11/19/13,2241,TU,11/19/13,2246,TU,0,0.003171,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1231 DICKINSON DR,PT319,13008786,1,ZOQ,ULEAD,07U,,11/22/13,,11/22/13,0200,FR,11/22/13,0205,FR,0,0.003472,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1300 STANFORD DR,,13008840,1,ZOQ,ULEAD,07U,,11/23/13,,11/23/13,1500,SA,11/23/13,1507,SA,0,0.004873,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1239 DICKINSON DR,R712,13009029,1,ZOQ,ULEAD,07U,,12/03/13,,12/03/13,0045,TU,12/03/13,0130,TU,0,0.030787,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1239 DICKINSON DR,,13009489,1,UNF,Unfounded Theft,07U,,12/19/13,,12/19/13,0430,TH,12/19/13,0900,TH,0,04:30,4,T24,T24,75,892755.73499999999,503357.43699999998,,,,,
5835 PONCE DE LEON BLVD,,09002926,1,ZOF,UNSECURED PROPERTY,07U,04/15/09,04/15/09,09/04/15,04/15/09,0240,WE,04/15/09,02:40 a12/p12,WE,0,0.000012,0,CALC,T2,#N/A,#N/A,#N/A,,,,,
1111 MEMORIAL DR,,07000110,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"01/ 4/2007""  ""17:48:00 a01/p01",01/04/07,07/01/04 ,"01/ 4/2007""  ""16:27:00 a01/p01",1627,TH,"01/ 4/2007""  ""16:27:00 a01/p01",16:27,TH,0,00:00,0,CALC,T9,###,#N/A,#N/A,,,,,
1238 THEO DICKINSON DR,,07001645,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"02/23/2007""  ""00:13:53 a02/p02",02/23/07,07/02/23 ,"02/22/2007""  ""23:15:00 a02/p02",2315,TH,"02/22/2007""  ""23:15:00 a02/p02",23:15,TH,0,00:00,0,CALC,T12,64,893333.80900000001,503125.55,,,,,
5185 PONCE DE LEON BLVD,,07002194,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"03/ 9/2007""  ""14:27:36 a03/p03",03/09/07,07/03/09 ,"03/ 8/2007""  ""18:00:00 a03/p03",1800,TH,"03/ 9/2007""  ""14:00:00 a03/p03",18:00,FR,1,20:00,20,T24,T24,#N/A,#N/A,#N/A,,,,,
1223 THEO DICKINSON DR,,07002638,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"03/23/2007""  ""05:13:47 a03/p03",03/23/07,07/03/23 ,"03/23/2007""  ""03:30:46 a03/p03",0330,FR,"03/23/2007""  ""03:57:47 a03/p03",03:30,FR,0,0.018762,0,CALC,T2,#N/A,#N/A,#N/A,,,,,
1306 STANFORD DR,,07003233,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"04/10/2007""  ""12:35:00 a04/p04",04/10/07,07/04/10 ,"01/15/2007""  ""09:00:00 a01/p01",0900,MO,"02/13/2007""  ""12:00:00 a02/p02",09:00,TU,28,[$-409]03:00 a01/p01,3,U,U,31,893821.40300000005,504487.02600000001,,,,,
1228 THEO DICKINSON DR,49C115,07003348,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"04/13/2007""  ""04:18:00 a04/p04",04/13/07,07/04/13 ,"04/13/2007""  ""03:24:00 a04/p04",0324,FR,"04/13/2007""  ""03:25:00 a04/p04",03:24,FR,0,0.000694,0,CALC,T2,63,893509.95700000005,503319.49900000001,,,,,
1231 THEO DICKINSON DR,,07003456,2,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"04/17/2007""  ""09:00:00 a04/p04",04/17/07,07/04/17 ,"04/11/2007""  ""13:00:00 a04/p04",1300,WE,"04/13/2007""  ""13:00:00 a04/p04",13:00,FR,2,[$-409]00:00 a01/p01,0,U,U,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,,07003497,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"04/18/2007""  ""01:48:00 a04/p04",04/18/07,07/04/18 ,"04/17/2007""  ""22:34:00 a04/p04",2234,TU,"04/17/2007""  ""22:35:00 a04/p04",22:34,TU,0,0.000694,0,CALC,T12,#N/A,#N/A,#N/A,,,,,
1239 THEO DICKINSON DR,,07003646,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"04/22/2007""  ""03:34:00 a04/p04",04/22/07,07/04/22 ,"04/22/2007""  ""02:12:00 a04/p04",0212,SU,"04/22/2007""  ""02:13:00 a04/p04",0.091667,SU,0,0.000694,0,CALC,T2,#N/A,#N/A,#N/A,,,,,
1560 LIGURIA AV,204,07004018,2,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"05/ 2/2007""  ""04:10:44 a05/p05",05/02/07,07/05/02 ,"05/ 2/2007""  ""03:55:43 a05/p05",0355,WE,"05/ 2/2007""  ""04:05:44 a05/p05",03:55,WE,0,0.006956,0,CALC,T2,103,891566.97100000002,501944.41700000002,,,,,
1213 WILLIAM E WALSH AV,,07004405,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"05/13/2007""  ""06:02:43 a05/p05",05/13/07,07/05/13 ,"05/13/2007""  ""02:08:42 a05/p05",0208,SU,"05/13/2007""  ""02:10:43 a05/p05",0.088889,SU,0,0.0014,0,CALC,T2,59,894010.11800000002,503323.35100000002,,,,,
1570 LIGURIA AV,,07005781,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"06/29/2007""  ""02:02:00 a06/p06",06/29/07,07/06/29 ,"06/28/2007""  ""23:00:00 a06/p06",2300,TH,"06/29/2007""  ""01:35:00 a06/p06",23:00,FR,1,02:34,2,CALC,T12,104,891512.72,501942.45299999998,,,,,
1531 LIGURIA AV,,07005877,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"07/ 2/2007""  ""22:32:28 a07/p07",07/02/07,07/07/02 ,"05/ 1/2007""  ""15:30:00 a05/p05",1530,TU,"06/23/2007""  ""14:00:00 a06/p06",15:30,SA,52,[$-409]22:30 a02/p02,22,U,U,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,,07005916,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"07/ 4/2007""  ""14:29:09 a07/p07",07/04/07,07/07/04 ,"07/ 3/2007""  ""22:00:08 a07/p07",2200,TU,"07/ 4/2007""  ""13:00:09 a07/p07",22:00,WE,1,15:00,15,T24,T24,#N/A,#N/A,#N/A,,,,,
1299 THEO DICKINSON DR,,07006219,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"07/15/2007""  ""00:20:00 a07/p07",07/15/07,07/07/15 ,"07/14/2007""  ""23:50:00 a07/p07",2350,SA,"07/15/2007""  ""00:05:00 a07/p07",23:50,SU,1,0.010417,0,CALC,T12,#N/A,#N/A,#N/A,,,,,
1211 THEO DICKINSON DR,,07008811,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"10/ 1/2007""  ""20:13:36 a10/p10",10/01/07,07/10/01 ,"10/ 1/2007""  ""08:00:35 a10/p10",0800,MO,"10/ 1/2007""  ""19:00:36 a10/p10",08:00,MO,0,11:00,11,T24,T24,#N/A,#N/A,#N/A,,,,,
1590 SCODELLA AV,,07009970,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]11/ 2/07 08:48 a11/p11,11/02/07,07/11/02 ,[$-409]11/ 2/07 08:15 a11/p11,0815,FR,[$-409]11/ 2/07 08:20 a11/p11,08:15,FR,0,0.003472,0,CALC,T5,102,891475.59199999995,501707.87099999998,,,,,
1570 LIGURIA AV,,07011713,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]12/27/07 08:00 a12/p12,12/27/07,07/12/27 ,[$-409]12/26/07 07:00 a12/p12,07:00,WE,[$-409]12/27/07 07:00 a12/p12,07:00,TH,1,[$-409]00:00 a12/p12,0,CALC,T4,104,891512.72,501942.45299999998,,,,,
1330 MILLER DR,,08000136,2,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]01/ 6/08 11:04 a01/p01,01/06/08,08/01/06 ,[$-409]01/ 5/08 21:45 a01/p01,2145,SA,[$-409]01/ 5/08 21:50 a01/p01,21:45,SA,0,0.003472,0,CALC,T11,32,893531.48600000003,504366.55300000001,,,,,
1330 MILLER DR,,08000141,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]01/ 6/08 12:59 a01/p01,01/06/08,08/01/06 ,[$-409]01/ 5/08 21:45 a01/p01,21:45,SA,[$-409]01/ 5/08 21:50 a01/p01,21:45,SA,0,0.003472,0,CALC,T11,32,893531.48600000003,504366.55300000001,,,,,
1330 MILLER DR,,08000141,2,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]01/ 6/08 12:59 a01/p01,01/06/08,08/01/06 ,[$-409]01/ 5/08 21:45 a01/p01,2145,SA,[$-409]01/ 5/08 21:50 a01/p01,21:45,SA,0,0.003472,0,CALC,T11,32,893531.48600000003,504366.55300000001,,,,,
1101 STANFORD DR,716,08000474,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]01/18/08 11:08 a01/p01,01/18/08,08/01/18 ,[$-409]01/17/08 23:00 a01/p01,2300,TH,[$-409]01/18/08 03:00 a01/p01,23:00,FR,1,03:59,4,T24,T24,#N/A,#N/A,#N/A,,,,,
5501 SAN AMARO DR,1 FLOOR,08000745,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]01/27/08 23:10 a01/p01,01/27/08,08/01/27 ,[$-409]01/27/08 12:00 a01/p01,1200,SU,[$-409]01/27/08 21:35 a01/p01,12:00,SU,0,09:34,9,T24,T24,#N/A,#N/A,#N/A,,,,,
5202 UNIVERSITY DR,,08000746,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]01/28/08 03:07 a01/p01,01/28/08,08/01/28 ,[$-409]01/28/08 03:00 a01/p01,0300,MO,[$-409]01/28/08 03:05 a01/p01,03:00,MO,0,0.003472,0,CALC,T2,27,894455.40899999999,504947.43699999998,,,,,
1306 STANFORD DR,,08001099,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]02/ 7/08 08:15 a02/p02,02/07/08,08/02/07 ,[$-409]02/ 6/08 23:00 a02/p02,2300,WE,[$-409]02/ 7/08 07:50 a02/p02,23:00,TH,1,50412466,#NUM!,#NUM!,#NUM!,31,893821.40300000005,504487.02600000001,,,,,
5202 UNIVERSITY DR,,08002145,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,03/12/08,03/12/08,08/03/12,03/12/08,0100,WE,03/12/08,0.041667,WE,0,0.038889,0,CALC,T1,27,894455.40899999999,504947.43699999998,,,,,
1231 THEO DICKINSON DR,,08002238,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,03/15/08,03/15/08,08/03/15,03/15/08,0600,SA,03/15/08,06:00,SA,0,0.010428,0,CALC,T4,#N/A,#N/A,#N/A,,,,,
5638 MERRICK  DR,,08002458,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,03/22/08,03/22/08,08/03/22,03/22/08,1059,SA,03/22/08,10:59,SA,0,00:00,0,CALC,T6,#N/A,#N/A,#N/A,,,,,
1239 THEO DICKINSON DR,,08002696,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,03/29/08,03/29/08,08/03/29,03/29/08,0001,SA,03/29/08,0.000694,SA,0,09:23,9,T24,T24,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,,08003348,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,04/17/08,04/17/08,08/04/17,04/17/08,0420,TH,04/17/08,04:20,TH,0,0.020139,0,CALC,T3,#N/A,#N/A,#N/A,,,,,
1239 THEO DICKINSON DR,M526,08004072,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,05/ 8/08,05/08/08,08/05/08,04/27/08,2300,SU,05/08/08,23:00,TH,11,[$-409]12:00 a01/p01,12,U,U,#N/A,#N/A,#N/A,,,,,
1111 MEMORIAL DR,,08006756,2,VAC,VANDALISM TO PERSONAL PROPERTY,07U,08/16/08,08/16/08,08/08/16,08/16/08,0700,SA,08/16/08,07:00 a12/p12,SA,0,03:45,3,CALC,T4,18,894105.66599999997,505505.27299999999,,,,,
1570 LIGURIA AV,,08008581,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,10/11/08,10/11/08,08/10/11,10/11/08,0247,SA,10/11/08,02:47 a12/p12,SA,0,00:00,0,CALC,T2,104,891512.72,501942.45299999998,,,,,
1320 CAMPO SANO AV,,08007623,1,VAC,VANDALISM TO PROPERTY,07U,09/12/08,09/12/08,08/09/12,09/12/08,1716,FR,09/12/08,17:16 a12/p12,FR,0,00:00,0,CALC,T9,#N/A,#N/A,#N/A,,,,,
5615 PAVIA ST,,08009254,1,VAC,VANDALISM TO PROPERTY,07U,11/ 1/08,11/01/08,08/11/01,10/31/08,2358,FR,11/01/08,23:58 a12/p12,SA,1,0.002083,0,CALC,T12,54,894485.30200000003,503768.17499999999,,,,,
5600 PONCE DE LEON BLVD,BLK,08009470,1,VAC,VANDALISM TO PROPERTY,07U,11/ 8/08,11/08/08,08/11/08,11/08/08,0120,SA,11/08/08,01:20 a12/p12,SA,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,,08009919,1,VAC,VANDALISM TO PROPERTY,07U,11/21/08,11/21/08,08/11/21,11/21/08,0230,FR,11/21/08,02:30 a12/p12,FR,0,0.090972,2,CALC,T2,#N/A,#N/A,#N/A,,,,,
1570 LIGURIA AV,,08010254,1,VAC,VANDALISM TO PROPERTY,07U,12/ 3/08,12/03/08,08/12/03,12/03/08,0308,WE,12/03/08,03:08 a12/p12,WE,0,0.000694,0,CALC,T2,104,891512.72,501942.45299999998,,,,,
1231 THEO DICKINSON DR,,08010304,1,VAC,VANDALISM TO PROPERTY,07U,12/ 5/08,12/05/08,08/12/05,12/05/08,0245,FR,12/05/08,02:45 a12/p12,FR,0,0.059028,1,CALC,T2,#N/A,#N/A,#N/A,,,,,
1575 LIGURIA AV,,09000236,1,VAC,VANDALISM TO PROPERTY,07U,01/10/09,01/10/09,09/01/10,01/10/09,0009,SA,01/10/09,00:09 a12/p12,SA,0,00:00,0,CALC,T1,105,891500.13199999998,502206.99300000002,,,,,
1245 DAUER DR,,09000398,1,VAC,VANDALISM TO PROPERTY,07U,01/16/09,01/16/09,09/01/16,01/16/09,0030,FR,01/16/09,00:30 a12/p12,FR,0,06:49,6,T24,T24,65,893424.071,502854.73300000001,,,,,
1231 THEO DICKINSON DR,,09000921,1,VAC,VANDALISM TO PROPERTY,07U,02/ 4/09,02/04/09,09/02/04,02/03/09,2100,TU,02/04/09,21:00 a12/p12,WE,1,03:14,3,CALC,T11,#N/A,#N/A,#N/A,,,,,
5501 SAN AMARO DR,,09001040,1,VAC,VANDALISM TO PROPERTY,07U,02/ 8/09,02/08/09,09/02/08,02/07/09,2230,SA,02/08/09,22:30 a12/p12,SU,1,08:57,8,T24,T24,#N/A,#N/A,#N/A,,,,,
1311 MILLER DR,D 337,09001159,1,VAC,VANDALISM TO PROPERTY,07U,02/11/09,02/11/09,09/02/11,02/09/09,1730,MO,02/10/09,17:30 a12/p12,TU,1,[$-409]00:00 a12/p12,0,CALC,T9,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,,09001450,1,VAC,VANDALISM TO PROPERTY,07U,02/23/09,02/23/09,09/02/23,02/22/09,2300,SU,02/23/09,23:00 a12/p12,MO,1,08:09,8,T24,T24,#N/A,#N/A,#N/A,,,,,
1565 LIGURIA AV,,09001653,1,VAC,VANDALISM TO PROPERTY,07U,03/ 2/09,03/02/09,09/03/02,02/08/09,1500,SU,03/01/09,15:00 a12/p12,SU,23,[$-409]02:00 a01/p01,2,U,U,106,891560.51199999999,502214.28499999997,,,,,
1520 LIGURIA AV,,09001741,1,VAC,VANDALISM TO PROPERTY,07U,03/ 5/09,03/05/09,09/03/05,03/04/09,0005,WE,03/04/09,00:05 a12/p12,WE,0,11:55,11,T24,T24,#N/A,#N/A,#N/A,,,,,
1101 STANFORD DR,,09002204,1,VAC,VANDALISM TO PROPERTY,07U,03/21/09,03/21/09,09/03/21,03/21/09,0237,SA,03/21/09,02:37 a12/p12,SA,0,0.003472,0,CALC,T2,#N/A,#N/A,#N/A,,,,,
1239 THEO DICKINSON DR,WT211,09002583,1,VAC,VANDALISM TO PROPERTY,07U,04/ 3/09,04/03/09,09/04/03,04/02/09,2030,TH,04/03/09,20:30 a12/p12,FR,1,04:00,4,T24,T24,#N/A,#N/A,#N/A,,,,,
1223 THEO DICKINSON DR,,09003033,1,VAC,VANDALISM TO PROPERTY,07U,04/18/09,04/18/09,09/04/18,04/18/09,1440,SA,04/18/09,14:40 a12/p12,SA,0,0.003414,0,CALC,T8,#N/A,#N/A,#N/A,,,,,
5185 PONCE DE LEON BLVD,,09003253,2,VAC,VANDALISM TO PROPERTY,07U,04/25/09,04/25/09,09/04/25,04/25/09,0330,SA,04/25/09,03:30 a12/p12,SA,0,04:30,4,T24,T24,#N/A,#N/A,#N/A,,,,,
1231 THEO DICKINSON DR,,09003860,1,VAC,VANDALISM TO PROPERTY,07U,05/14/09,05/14/09,09/05/14,05/14/09,0350,TH,05/14/09,03:50 a12/p12,TH,0,00:00,0,CALC,T2,#N/A,#N/A,#N/A,,,,,
1531 LIGURIA AV,,09003974,1,VAC,VANDALISM TO PROPERTY,07U,05/17/09,05/17/09,09/05/17,05/16/09,1700,SA,05/17/09,17:00 a12/p12,SU,1,[$-409]01:00 a12/p12,1,CALC,T9,#N/A,#N/A,#N/A,,,,,
1520 LIGURIA AV,,09004019,1,VAC,VANDALISM TO PROPERTY,07U,05/19/09,05/19/09,09/05/19,05/18/09,1530,MO,05/19/09,15:30 a12/p12,TU,1,15:29,15,T24,T24,#N/A,#N/A,#N/A,,,,,
1239 THEO DICKINSON DR,,09005113,1,VAC,VANDALISM TO PROPERTY,07U,06/27/09,06/27/09,09/06/27,06/27/09,1406,SA,06/27/09,14:06 a12/p12,SA,0,0.000012,0,CALC,T8,#N/A,#N/A,#N/A,,,,,
1525 ALBENGA AV,,09006985,2,VAC,VANDALISM TO PROPERTY,07U,09/ 3/09,09/03/09,09/09/03,09/03/09,0845,TH,09/03/09,08:45 a12/p12,TH,0,0.093762,2,CALC,T5,109,891786.45900000003,502485.90500000003,,,,,
1330 MILLER DR,,09007107,1,VAC,VANDALISM TO PROPERTY,07U,09/ 8/09,09/08/09,09/09/08,09/08/09,0004,TU,09/08/09,00:04 a12/p12,TU,0,0.002083,0,CALC,T1,32,893531.48600000003,504366.55300000001,,,,,
6200 SAN AMARO DR,BLK,09007894,1,VAC,VANDALISM TO PROPERTY,07U,10/ 3/09,10/03/09,09/10/03,10/03/09,1446,SA,10/03/09,14:46 a12/p12,SA,0,0.000012,0,CALC,T8,96,892059.28200000001,501423.57299999997,,,,,
5202 UNIVERSITY DR,,09008122,1,VAC,VANDALISM TO PROPERTY,07U,10/10/09,10/10/09,09/10/10,10/10/09,0725,SA,10/10/09,07:25 a12/p12,SA,0,0.003472,0,CALC,T4,27,894455.40899999999,504947.43699999998,,,,,
5202 UNIVERSITY DR,,09008618,1,VAC,VANDALISM TO PROPERTY,07U,10/27/09,10/27/09,09/10/27,10/27/09,1514,TU,10/27/09,15:14 a12/p12,TU,0,0.004861,0,CALC,T8,27,894455.40899999999,504947.43699999998,,,,,
5202 UNIVERSITY DR,,09008618,1,VAC,VANDALISM TO PROPERTY,07U,10/27/09,10/27/09,09/10/27,10/27/09,1514,TU,10/27/09,15:14 a12/p12,TU,0,0.004861,0,CALC,T8,27,894455.40899999999,504947.43699999998,,,,,
1204 THEO DICKINSON DR,,09008985,1,VAC,VANDALISM TO PROPERTY,07U,11/ 9/09,11/09/09,09/11/09,11/06/09,1230,FR,11/06/09,12:30 a12/p12,FR,0,0.020833,0,CALC,T7,61,893997.68799999997,503562.033,,,,,
1300 MEMORIAL DR,,09009073,1,VAC,VANDALISM TO PROPERTY,07U,11/12/09,11/12/09,09/11/12,11/11/09,0800,WE,11/11/09,08:00 a12/p12,WE,0,0.010428,0,CALC,T5,16,893634.74199999997,505003.36800000002,,,,,
1330 MILLER DR,,09009139,2,VAC,VANDALISM TO PROPERTY,07U,11/13/09,11/13/09,09/11/13,11/13/09,1530,FR,11/13/09,15:30 a12/p12,FR,0,0.041667,1,CALC,T8,32,893531.48600000003,504366.55300000001,,,,,
1236 THEO DICKINSON DR,,09009151,2,VAC,VANDALISM TO PROPERTY,07U,11/14/09,11/14/09,09/11/14,11/14/09,0346,SA,11/14/09,03:46 a12/p12,SA,0,0.002778,0,CALC,T2,#N/A,#N/A,#N/A,,,,,
1101 STANFORD DR,506,09009297,1,VAC,VANDALISM TO PROPERTY,07U,11/18/09,11/18/09,09/11/18,11/18/09,0900,WE,11/18/09,09:00 a12/p12,WE,0,09:59,10,T24,T24,#N/A,#N/A,#N/A,,,,,
"5150 BRUNSON DR, LIRC",,09009399,1,VAC,VANDALISM TO PROPERTY,07U,11/22/09,11/22/09,09/11/22,11/22/09,0155,SU,11/22/09,01:55 a12/p12,SU,0,0.052083,1,CALC,T1,22,894535.49300000002,505370.87,,,,,
5202 UNIVERSITY DR,,09009588,1,VAC,VANDALISM TO PROPERTY,07U,11/29/09,11/29/09,09/11/29,11/29/09,1155,SU,11/29/09,11:55 a12/p12,SU,0,0.00625,0,CALC,T6,27,894455.40899999999,504947.43699999998,,,,,
1320 CAMPO SANO AV,,09010434,1,VAC,VANDALISM TO PROPERTY,07U,12/28/09,12/28/09,09/12/28,12/28/09,0930,MO,12/28/09,09:30 a12/p12,MO,0,03:01,3,CALC,T5,#N/A,#N/A,#N/A,,,,,
1111 MEMORIAL DR,,10001217,1,VAC,VANDALISM TO PROPERTY,07U,02/11/10,02/11/10,10/02/11,02/11/10,1650,TH,02/11/10,16:50 a12/p12,TH,0,0.001389,0,CALC,T9,18,894105.66599999997,505505.27299999999,,,,,
1111 MEMORIAL DR,,10001217,,VAC,VANDALISM TO PROPERTY,07U,02/11/10,02/11/10,10/02/11,02/11/10,1650,TH,02/11/10,16:50 a12/p12,TH,0,0.001389,0,CALC,T9,18,894105.66599999997,505505.27299999999,,,,,
1320 CAMPO SANO AVE,,10001274,,VAC,VANDALISM TO PROPERTY,07U,02/13/10,02/13/10,10/02/13,02/13/10,0600,SA,02/13/10,06:00 a12/p12,SA,0,03:30,3,CALC,T4,#N/A,#N/A,#N/A,,,,,
1570 LIGURIA AV,,10001644,1,VAC,VANDALISM TO PROPERTY,07U,02/26/10,02/26/10,10/02/26,02/25/10,1730,TH,02/26/10,17:30 a12/p12,FR,1,15:00,15,T24,T24,104,891512.72,501942.45299999998,,,,,
1570 LIGURIA AV,,10001644,,VAC,VANDALISM TO PROPERTY,07U,02/26/10,02/26/10,10/02/26,02/25/10,1730,TH,02/26/10,17:30 a12/p12,FR,1,15:00,15,T24,T24,104,891512.72,501942.45299999998,,,,,
1239 THEO DICKINSON DR,,10002049,,VAC,VANDALISM TO PROPERTY,07U,03/12/10,03/12/10,10/03/12,03/12/10,0226,FR,03/12/10,02:26 a12/p12,FR,0,00:00,0,CALC,T2,#N/A,#N/A,#N/A,,,,,
1228 THEO DICKINSON DR,,10003078,,VAC,VANDALISM TO PROPERTY,07U,04/15/10,04/15/10,10/04/15,04/09/10,1600,FR,04/12/10,16:00 a12/p12,MO,3,[$-409]10:00 a01/p01,10,U,U,63,893509.95700000005,503319.49900000001,,,,,
1200 THEO DICKINSON DR,BLK,10003384,,VAC,VANDALISM TO PROPERTY,07U,04/26/10,04/26/10,10/04/26,04/23/10,2200,FR,04/25/10,22:00 a12/p12,SU,2,[$-409]22:00 a12/p12,22,U,U,#N/A,#N/A,#N/A,,,,,
1216 THEO DICKINSON DR,,10003472,,VAC,VANDALISM TO PROPERTY,07U,04/28/10,04/28/10,10/04/28,04/28/10,1345,WE,04/28/10,13:45 a12/p12,WE,0,0.005567,0,CALC,T7,62,893730.56900000002,503420.55200000003,,,,,
1101 STANFORD DR,3 FLOOR,10003619,1,VAC,VANDALISM TO PROPERTY,07U,05/ 4/10,05/04/10,10/05/04,05/04/10,0330,TU,05/04/10,03:30 a12/p12,TU,0,0.020833,0,CALC,T2,129,895055.79700000002,504146.53700000001,,,,,
1101 STANFORD DR,3 FLOOR,10003619,,VAC,VANDALISM TO PROPERTY,07U,05/ 4/10,05/04/10,10/05/04,05/04/10,0330,TU,05/04/10,03:30 a12/p12,TU,0,0.020833,0,CALC,T2,#N/A,#N/A,#N/A,,,,,
1575 LIGURIA AV,,10005385,1,VAC,VANDALISM TO PROPERTY,07U,07/10/10,07/10/10,10/07/10,07/10/10,0210,SA,07/10/10,02:10 a12/p12,SA,0,0.000694,0,CALC,T2,105,891500.13199999998,502206.99300000002,,,,,
1239 THEO DICKINSON DR,R219,10005416,1,VAC,VANDALISM TO PROPERTY,07U,07/12/10,07/12/10,10/07/12,07/11/10,2249,SU,07/11/10,22:49 a12/p12,SU,0,0.006944,0,CALC,T12,#N/A,#N/A,#N/A,,,,,
1111 MEMORIAL DR,,10006731,1,VAC,VANDALISM TO PROPERTY,07U,09/ 1/10,09/01/10,10/09/01,09/01/10,0515,WE,09/01/10,05:15 a12/p12,WE,0,0.003472,0,CALC,T3,18,894105.66599999997,505505.27299999999,,,,,
1300 MILLER DR,BLK,10006924,1,VAC,VANDALISM TO PROPERTY,07U,09/ 8/10,09/08/10,10/09/08,09/08/10,0328,WE,09/08/10,03:28 a12/p12,WE,0,0.001389,0,CALC,T2,234,892956.06499999994,504609.92800000001,,,,,
