Range GridFID=A3:B895,,FIDRangeXY is $B$4:$E$895,,,,,,,,,Range=TimeRange,,Range=Hourttime,
Range Name AddressXY,,,,,,,Range Name CASE#FID,,,,00:00,T1,0,T1
Adress,FID,Building Name,X,Y,,,Case,FID,Signal,,0.083333,T2,2,T2
WW10,797,grid WW10,894649.36399999994,505986.8,,,07005062,###,#N/A,,,,,
WW11,798,grid WW11,894737.84900000005,505876.826,,,07005062,###,#N/A,,,,,
WW12,799,grid WW12,894811.196,505795.36499999999,,,07005072,###,#N/A,,,,,
WW13,800,grid WW13,894895.60100000002,505713.32500000001,,,07005101,###,#N/A,,,,,
WW14,801,grid WW14,894974.18799999997,505626.04599999997,,,07005107,###,#N/A,,,,,
WW15,802,grid WW15,895058.01399999997,505532.94900000002,,,07005118,11,#N/A,,,,,
WW16,803,grid WW16,895141.26,505428.79300000001,,,07005141,61,#N/A,,,,,
WW17,804,grid WW17,895230.90399999998,505340.93400000001,,,07005147,###,#N/A,,,,,
WW18,805,grid WW18,895314.72900000005,505247.837,,,07005148,###,#N/A,,,,,
WW19,806,grid WW19,895387.49699999997,505155.31800000003,,,07005149,###,#N/A,,,,,
WW20,807,grid WW20,895477.14099999995,505067.46,,,07005159,###,#N/A,,,,,
WW21,808,grid WW21,895549.90899999999,504974.94199999998,,,07005177,###,#N/A,,,,,
WW22,809,grid WW22,895633.73499999999,504881.84399999998,,,07005186,###,#N/A,,,,,
WW23,810,grid WW23,895723.37899999996,504793.98499999999,,,07005221,###,#N/A,,,,,
WW24,811,grid WW24,895812.44400000002,504695.06900000002,,,07005230,###,#N/A,,,,,
WW25,812,grid WW25,895896.26899999997,504601.97100000002,,,07005250,###,#N/A,,,,,
WW26,813,grid WW26,895974.85600000003,504514.69199999998,,,07005252,###,#N/A,,,,,
WW27,996,grid WW27,896058.98400000005,504424.26,,,07005277,###,#N/A,,,,,
WW28,997,grid WW28,896130.79200000002,504344.50900000002,,,07005284,###,#N/A,,,,,
WW8,814,grid WW8,894479.97400000005,506139.82199999999,,,07005296,###,#N/A,,,,,
WW9,815,grid WW9,894554.48100000003,506080.47700000001,,,07005297,###,#N/A,,,,,
X11,816,grid X11,892484.70499999996,503856.76299999998,,,07005307,###,#N/A,,,,,
X12,817,grid X12,892547.49600000004,503776.46399999998,,,07005313,###,#N/A,,,,,
X13,818,grid X13,892637.245,503687.35,,,07005316,###,#N/A,,,,,
X14,819,grid X14,892717.973,503596.39199999999,,,07005325,###,#N/A,,,,,
X15,820,grid X15,892813.34900000005,503490.46600000001,,,07005337,###,#N/A,,,,,
X16,821,grid X16,892904.57799999998,503389.14600000001,,,07005338,###,#N/A,,,,,
X17,822,grid X17,892966.32,503311.31199999998,,,07005353,###,#N/A,,,,,
X18,823,grid X18,893040.96200000006,503228.41399999999,,,07005378,###,#N/A,,,,,
X19,824,grid X19,893132.19099999999,503127.09399999998,,,07005384,###,#N/A,,,,,
X20,825,grid X20,893215.12699999998,503034.98499999999,,,07005385,###,#N/A,,,,,
X24,826,grid X24,893543.18099999998,502679.90600000002,,,07005390,###,#N/A,,,,,
X25,827,grid X25,893630.26300000004,502583.19099999999,,,07005398,###,#N/A,,,,,
X26,828,grid X26,893709.05200000003,502495.68699999998,,,07005415,104,#N/A,,,,,
X27,946,grid X27,893801.05500000005,502395.065,,,07005417,300,#N/A,,,,,
X28,947,grid X28,893871.51599999995,502314.09299999999,,,07005428,101,#N/A,,,,,
XX10,829,grid XX10,894745.37199999997,506060.14500000002,,,07005433,82,#N/A,,,,,
XX11,830,grid XX11,894820.72,505959.44400000002,,,07005454,283,#N/A,,,,,
XX12,831,grid XX12,894903.17200000002,505873.64600000001,,,07005467,###,#N/A,,,,,
XX13,832,grid XX13,894980.72199999995,505781.74400000001,,,07005517,###,#N/A,,,,,
XX14,833,grid XX14,895069.18500000006,505700.51299999998,,,07005521,570,#N/A,,,,,
XX15,834,grid XX15,895145.37699999998,505615.89399999997,,,07005522,###,#N/A,,,,,
XX16,835,grid XX16,895232.99699999997,505518.58199999999,,,07005526,294,#N/A,,,,,
XX17,836,grid XX17,895316.80700000003,505425.50099999999,,,07005529,###,#N/A,,,,,
XX18,837,grid XX18,895396.80799999996,505336.65100000001,,,07005552,###,#N/A,,,,,
XX19,838,grid XX19,895472.57799999998,505243.99099999998,,,07005588,###,#N/A,,,,,
XX20,839,grid XX20,895556.38899999997,505150.91,,,07005629,###,#N/A,,,,,
XX21,840,grid XX21,895632.15899999999,505058.25099999999,,,07005629,###,#N/A,,,,,
XX22,841,grid XX22,895731.62899999996,504956.28600000002,,,07005653,###,#N/A,,,,,
XX27,998,grid XX27,896148.17200000002,504506.97200000001,,,07005666,10,#N/A,,,,,
XX28,999,grid XX28,896214.92799999996,504427.48599999998,,,07005687,###,#N/A,,,,,
XX9,842,grid XX9,894672.99,506140.533,,,07005694,###,#N/A,,,,,
Y10,843,grid Y10,892499.07400000002,504024.73700000002,,,07005697,226,#N/A,,,,,
Y11,844,grid Y11,892561.27599999995,503955.65500000003,,,07005702,324,#N/A,,,,,
Y12,845,grid Y12,892648.35800000001,503858.94,,,07005709,###,#N/A,,,,,
Y13,846,grid Y13,892723.45799999998,503784.79399999999,,,07005710,###,#N/A,,,,,
Y14,847,grid Y14,892815.14599999995,503692.22600000002,,,07005712,31,#N/A,,,,,
Y17,848,grid Y17,893063.03500000003,503398.39399999997,,,07005724,648,#N/A,,,,,
Y18,849,grid Y18,893145.97100000002,503306.28499999997,,,07005737,###,#N/A,,,,,
Y19,850,grid Y19,893220.15399999998,503214.63500000001,,,07005737,###,#N/A,,,,,
Y20,851,grid Y20,893298.94299999997,503127.13099999999,,,07005737,###,#N/A,,,,,
Y24,852,grid Y24,893639.43700000003,502758.23599999998,,,07005781,104,#N/A,,,,,
Y25,853,grid Y25,893726.06,502652.76899999997,,,07005799,136,#N/A,,,,,
Y26,854,grid Y26,893791.95,502570.32900000003,,,07005803,31,#N/A,,,,,
Y27,948,grid Y27,893893.65300000005,502472.92599999998,,,07005829,104,#N/A,,,,,
Y28,949,grid Y28,893955.34199999995,502396.25599999999,,,07005829,###,#N/A,,,,,
YY16,855,grid YY16,895298.94200000004,505581.30599999998,,,07005877,324,#N/A,,,,,
YY17,856,grid YY17,895417.09900000005,505508.58600000001,,,07005916,848,#N/A,,,,,
YY18,857,grid YY18,895495.10600000003,505410.24900000001,,,07005933,###,#N/A,,,,,
YY19,858,grid YY19,895573.69299999997,505322.97,,,07005967,73,#N/A,,,,,
YY20,859,grid YY20,895652.27899999998,505235.69099999999,,,07005967,73,#N/A,,,,,
YY27,1000,grid YY27,896242.27899999998,504586.89199999999,,,07005990,135,#N/A,,,,,
YY28,1001,grid YY28,896314.35100000002,504512.19400000002,,,07006010,697,#N/A,,,,,
Z10,860,grid Z10,892586.57799999998,504103.52500000002,,,07006022,###,#N/A,,,,,
Z11,861,grid Z11,892657.07299999997,504025.23300000001,,,07006055,###,#N/A,,,,,
Z12,862,grid Z12,892735.86100000003,503937.72899999999,,,07006067,109,#N/A,,,,,
Z13,863,grid Z13,892823.03700000001,503844.41200000001,,,07006091,###,#N/A,,,,,
Z14,864,grid Z14,892885.14500000002,503771.93199999997,,,07006097,###,#N/A,,,,,
Z16,865,grid Z16,893063.45700000005,503573.89799999999,,,07006104,233,#N/A,,,,,
Z19,866,grid Z19,893311.804,503288.81800000003,,,07006104,233,#N/A,,,,,
Z20,867,grid Z20,893390.59299999999,503201.31400000001,,,07006122,###,#N/A,,,,,
Z21,868,grid Z21,893486.42700000003,503104.141,,,07006128,###,#N/A,,,,,
Z22,869,grid Z22,893573.96799999999,503016.179,,,07006133,###,#N/A,,,,,
Z23,870,grid Z23,893644.005,502929.13400000002,,,07006135,###,#N/A,,,,,
Z24,871,grid Z24,893714.04099999997,502842.08899999998,,,07006145,###,#N/A,,,,,
Z25,872,grid Z25,893813.56400000001,502731.55800000002,,,07006155,###,#N/A,,,,,
Z26,873,grid Z26,893879.45400000003,502649.11800000002,,,07006162,###,#N/A,,,,,
Z27,950,grid Z27,893980.46200000006,502555.98499999999,,,07006174,###,#N/A,,,,,
Z28,951,grid Z28,894053.647,502477.42499999999,,,07006178,104,#N/A,,,,,
University Center,874,Dining Hall Offices,893600.03599999996,504546.26799999998,,,07006179,###,#N/A,,,,,
University Center,875,Registrar,893645.19299999997,504465.05,,,07006179,###,#N/A,,,,,
University Center,876,Faculty Club,893682.17299999995,504428.41700000002,,,07006182,168,#N/A,,,,,
University Center,877,Food Court,893741.54099999997,504436.81800000003,,,07006182,168,#N/A,,,,,
University Center,878,Book Store,893889.96,504561.56300000002,,,07006184,###,#N/A,,,,,
University Center,879,Post Office,893815.44099999999,504664.29599999997,,,07006202,104,#N/A,,,,,
University Center,880,1st Floor Lounge,893982.79299999995,504487.30900000001,,,07006207,###,#N/A,,,,,
University Center,881,ATMs,893977.70700000005,504530.68099999998,,,07006219,697,#N/A,,,,,
University Center,882,Convenient Store,894067.99899999995,504468.12400000001,,,07006222,843,#N/A,,,,,
University Center,883,Credit Union,894044.60699999996,504443.06599999999,,,07006234,###,#N/A,,,,,
University Center,884,Toppel,894116.56799999997,504431.93599999999,,,07006237,###,#N/A,,,,,
University Center,885,S.S. Café,894038.22,504381.37099999998,,,07006243,###,#N/A,,,,,
University Center,886,Sabarro,893970.34400000004,504390.185,,,07006263,###,#N/A,,,,,
University Center,887,Pool Office,893997.27899999998,504362.49,,,07006266,###,#N/A,,,,,
University Center,888,WVUM,894080.06299999997,504317.14799999999,,,07006295,###,#N/A,,,,,
University Center,889,Patio,893849.723,504355.50400000002,,,07006317,701,#N/A,,,,,
University Center,890,Pool Area,893911.65599999996,504273.40600000002,,,07006331,108,#N/A,,,,,
University Center,891,ARC,893950.33700000006,504530.01299999998,,,07006331,108,#N/A,,,,,
University Center,892,Student Activities and Organizations,893994.26300000004,504525.60800000001,,,07006338,122,#N/A,,,,,
University Center,893,"Organizations Offices, West",893988.23199999996,504350.34700000001,,,07006357,###,#N/A,,,,,
University Center,894,"Organizations Offices, South",894111.06799999997,504347.06400000001,,,07006362,109,#N/A,,,,,
University Center,895,"Organizations Offices, East",894105.30900000001,504437.78200000001,,,07006365,###,#N/A,,,,,
University Center,896,Flamingo Ballroom,894062.38600000006,504401.13199999998,,,07006382,###,#N/A,,,,,
University Center,897,International Lounge,893975.39899999998,504486.64500000002,,,07006401,106,#N/A,,,,,
University Center,898,L.S. Copy Center,894030.95299999998,504302.9,,,07006401,106,#N/A,,,,,
University Center,899,Breezeway,893844.03200000001,504432.72,,,07006415,65,#N/A,,,,,
,,,,,,,07006419,###,#N/A,,,,,
,,,,,,,07006428,105,#N/A,,,,,
,,,,,,,07006453,###,#N/A,,,,,
,,,,,,,07006475,###,#N/A,,,,,
,,,,,,,07006490,###,#N/A,,,,,
,,,,,,,07006490,###,#N/A,,,,,
,,,,,,,07006498,###,#N/A,,,,,
,,,,,,,07006511,###,#N/A,,,,,
,,,,,,,07006524,###,#N/A,,,,,
,,,,,,,07006524,###,#N/A,,,,,
,,,,,,,07006525,###,#N/A,,,,,,,
,,,,,,,07006525,###,#N/A,,,,,,,
,,,,,,,07006542,387,#N/A,,,,,,,
,,,,,,,07006544,78,#N/A,,,,,,,
,,,,,,,07006545,###,#N/A,,,,,,,
,,,,,,,07006576,65,#N/A,,,,,,,
,,,,,,,07006585,###,#N/A,,,,,,,
,,,,,,,07006600,###,#N/A,,,,,,,
,,,,,,,07006606,###,#N/A,,,,,,,
,,,,,,,07006619,697,#N/A,,,,,,,
,,,,,,,07006620,844,#N/A,,,,,,,
,,,,,,,07006640,###,#N/A,,,,,,,
,,,,,,,07006641,###,#N/A,,,,,,,
,,,,,,,07006648,###,#N/A,,,,,,,
,,,,,,,07006660,###,#N/A,,,,,,,
,,,,,,,07006674,###,#N/A,,,,,,,
,,,,,,,07006683,###,#N/A,,,,,,,
,,,,,,,07006684,###,#N/A,,,,,,,
,,,,,,,07006699,###,#N/A,,,,,,,
,,,,,,,07006701,###,#N/A,,,,,,,
,,,,,,,07006712,14,#N/A,,,,,,,
,,,,,,,07006717,###,#N/A,,,,,,,
,,,,,,,07006718,###,#N/A,,,,,,,
,,,,,,,07006729,###,#N/A,,,,,,,
,,,,,,,07006734,###,#N/A,,,,,,,
,,,,,,,07006751,813,#N/A,,,,,,,
,,,,,,,07006768,###,#N/A,,,,,,,
,,,,,,,07006772,###,#N/A,,,,,,,
,,,,,,,07006780,###,#N/A,,,,,,,
,,,,,,,07006788,722,#N/A,,,,,,,
,,,,,,,07006799,###,#N/A,,,,,,,
,,,,,,,07006807,###,#N/A,,,,,,,
,,,,,,,07006809,###,#N/A,,,,,,,
,,,,,,,07006930,67,#N/A,,,,,,,
,,,,,,,07006954,###,#N/A,,,,,,,
,,,,,,,07006955,###,#N/A,,,,,,,
,,,,,,,07006998,###,#N/A,,,,,,,
,,,,,,,07007031,18,#N/A,,,,,,,
,,,,,,,07007037,###,#N/A,,,,,,,
,,,,,,,07007041,140,#N/A,,,,,,,
,,,,,,,07007059,26,#N/A,,,,,,,
,,,,,,,07007059,26,#N/A,,,,,,,
,,,,,,,07007060,7,#N/A,,,,,,,
,,,,,,,07007067,###,#N/A,,,,,,,
,,,,,,,07007071,14,#N/A,,,,,,,
,,,,,,,07007081,###,#N/A,,,,,,,
,,,,,,,07007091,###,#N/A,,,,,,,
,,,,,,,07007092,###,#N/A,,,,,,,
,,,,,,,07007097,648,#N/A,,,,,,,
,,,,,,,07007105,20,#N/A,,,,,,,
,,,,,,,07007125,###,#N/A,,,,,,,
,,,,,,,07007130,26,#N/A,,,,,,,
,,,,,,,07007146,###,#N/A,,,,,,,
,,,,,,,07007148,62,#N/A,,,,,,,
,,,,,,,07007148,62,#N/A,,,,,,,
,,,,,,,07007151,62,#N/A,,,,,,,
,,,,,,,07007156,###,#N/A,,,,,,,
,,,,,,,07007218,###,#N/A,,,,,,,
,,,,,,,07007245,70,#N/A,,,,,,,
,,,,,,,07007246,71,#N/A,,,,,,,
,,,,,,,07007264,###,#N/A,,,,,,,
,,,,,,,07007265,129,#N/A,,,,,,,
,,,,,,,07007280,###,#N/A,,,,,,,
,,,,,,,07007289,72,#N/A,,,,,,,
,,,,,,,07007290,67,#N/A,,,,,,,
,,,,,,,07007293,46,#N/A,,,,,,,
,,,,,,,07007294,###,#N/A,,,,,,,
,,,,,,,07007313,###,#N/A,,,,,,,
,,,,,,,07007313,###,#N/A,,,,,,,
,,,,,,,07007318,###,#N/A,,,,,,,
,,,,,,,07007323,###,#N/A,,,,,,,
,,,,,,,07007328,###,#N/A,,,,,,,
,,,,,,,07007328,###,#N/A,,,,,,,
,,,,,,,07007330,###,#N/A,,,,,,,
,,,,,,,07007349,###,#N/A,,,,,,,
,,,,,,,07007351,219,#N/A,,,,,,,
,,,,,,,07007373,###,#N/A,,,,,,,
,,,,,,,07007380,###,#N/A,,,,,,,
,,,,,,,07007381,###,#N/A,,,,,,,
,,,,,,,07007388,###,#N/A,,,,,,,
,,,,,,,07007391,22,#N/A,,,,,,,
,,,,,,,07007423,###,#N/A,,,,,,,
,,,,,,,07007425,###,#N/A,,,,,,,
,,,,,,,07007426,###,#N/A,,,,,,,
,,,,,,,07007443,###,#N/A,,,,,,,
,,,,,,,07007460,###,#N/A,,,,,,,
,,,,,,,07007487,361,#N/A,,,,,,,
,,,,,,,07007498,395,#N/A,,,,,,,
,,,,,,,07007498,395,#N/A,,,,,,,
,,,,,,,07007500,###,#N/A,,,,,,,
,,,,,,,07007504,###,#N/A,,,,,,,
,,,,,,,07007517,74,#N/A,,,,,,,
,,,,,,,07007518,59,#N/A,,,,,,,
,,,,,,,07007528,###,#N/A,,,,,,,
,,,,,,,07007531,###,#N/A,,,,,,,
,,,,,,,07007532,###,#N/A,,,,,,,
,,,,,,,07007534,###,#N/A,,,,,,,
,,,,,,,07007536,###,#N/A,,,,,,,
,,,,,,,07007546,###,#N/A,,,,,,,
,,,,,,,07007547,###,#N/A,,,,,,,
,,,,,,,07007549,###,#N/A,,,,,,,
,,,,,,,07007552,###,#N/A,,,,,,,
,,,,,,,07007554,###,#N/A,,,,,,,
,,,,,,,07007560,###,#N/A,,,,,,,
,,,,,,,07007561,###,#N/A,,,,,,,
,,,,,,,07007564,###,#N/A,,,,,,,
,,,,,,,07007566,###,#N/A,,,,,,,
,,,,,,,07007567,###,#N/A,,,,,,,
,,,,,,,07007578,###,#N/A,,,,,,,
,,,,,,,07007582,###,#N/A,,,,,,,
,,,,,,,07007583,###,#N/A,,,,,,,
,,,,,,,07007589,###,#N/A,,,,,,,
,,,,,,,07007594,###,#N/A,,,,,
,,,,,,,07007596,###,#N/A,,,,,
,,,,,,,07007598,###,#N/A,,,,,
,,,,,,,07007599,###,#N/A,,,,,
,,,,,,,07007609,###,#N/A,,,,,
,,,,,,,07007622,###,#N/A,,,,,
,,,,,,,07007622,###,#N/A,,,,,
,,,,,,,07007627,###,#N/A,,,,,
,,,,,,,07007641,###,#N/A,,,,,
,,,,,,,07007641,###,#N/A,,,,,
,,,,,,,07007647,###,#N/A,,,,,
,,,,,,,07007667,###,#N/A,,,,,
,,,,,,,07007687,###,#N/A,,,,,
,,,,,,,07007691,###,#N/A,,,,,
,,,,,,,07007710,###,#N/A,,,,,
,,,,,,,07007717,###,#N/A,,,,,
,,,,,,,07007718,###,#N/A,,,,,
,,,,,,,07007721,###,#N/A,,,,,
,,,,,,,07007722,###,#N/A,,,,,
,,,,,,,07007723,###,#N/A,,,,,
,,,,,,,07007726,###,#N/A,,,,,
,,,,,,,07007729,###,#N/A,,,,,
,,,,,,,07007730,###,#N/A,,,,,
,,,,,,,07007732,###,#N/A,,,,,
,,,,,,,07007734,###,#N/A,,,,,
,,,,,,,07007742,###,#N/A,,,,,
,,,,,,,07007750,###,#N/A,,,,,
,,,,,,,07007758,###,#N/A,,,,,
,,,,,,,07007768,###,#N/A,,,,,
,,,,,,,07007770,###,#N/A,,,,,
,,,,,,,07007771,###,#N/A,,,,,
,,,,,,,07007778,###,#N/A,,,,,
,,,,,,,07007780,###,#N/A,,,,,
,,,,,,,07007781,###,#N/A,,,,,
,,,,,,,07007781,###,#N/A,,,,,
,,,,,,,07007782,###,#N/A,,,,,
,,,,,,,07007788,###,#N/A,,,,,
,,,,,,,07007796,###,#N/A,,,,,
,,,,,,,07007800,###,#N/A,,,,,
,,,,,,,07007806,###,#N/A,,,,,
,,,,,,,07007815,###,#N/A,,,,,
,,,,,,,07007819,###,#N/A,,,,,
,,,,,,,07007820,###,#N/A,,,,,
,,,,,,,07007822,###,#N/A,,,,,
,,,,,,,07007824,###,#N/A,,,,,
,,,,,,,07007832,###,#N/A,,,,,
,,,,,,,07007835,###,#N/A,,,,,
,,,,,,,07007837,###,#N/A,,,,,
,,,,,,,07007838,###,#N/A,,,,,
,,,,,,,07007840,###,#N/A,,,,,
,,,,,,,07007842,###,#N/A,,,,,
,,,,,,,07007847,###,#N/A,,,,,
,,,,,,,07007849,###,#N/A,,,,,
,,,,,,,07007859,###,#N/A,,,,,
,,,,,,,07007864,###,#N/A,,,,,
,,,,,,,07007864,###,#N/A,,,,,
,,,,,,,07007866,###,#N/A,,,,,
,,,,,,,07007866,###,#N/A,,,,,
,,,,,,,07007866,###,#N/A,,,,,
,,,,,,,07007870,###,#N/A,,,,,
,,,,,,,07007872,###,#N/A,,,,,
,,,,,,,07007873,###,#N/A,,,,,
,,,,,,,07007874,###,#N/A,,,,,
,,,,,,,07007875,###,#N/A,,,,,
,,,,,,,07007879,###,#N/A,,,,,
,,,,,,,07007889,###,#N/A,,,,,
,,,,,,,07007901,###,#N/A,,,,,
,,,,,,,07007903,###,#N/A,,,,,
,,,,,,,07007906,###,#N/A,,,,,
,,,,,,,07007916,###,#N/A,,,,,
,,,,,,,07007917,###,#N/A,,,,,
,,,,,,,07007919,###,#N/A,,,,,
,,,,,,,07007929,###,#N/A,,,,,
,,,,,,,07007930,###,#N/A,,,,,
,,,,,,,07007936,###,#N/A,,,,,
,,,,,,,07007941,###,#N/A,,,,,
,,,,,,,07007943,###,#N/A,,,,,
,,,,,,,07007943,###,#N/A,,,,,
,,,,,,,07007950,###,#N/A,,,,,
,,,,,,,07007951,###,#N/A,,,,,
,,,,,,,07007952,###,#N/A,,,,,
,,,,,,,07007953,###,#N/A,,,,,
,,,,,,,07007957,###,#N/A,,,,,
,,,,,,,07007959,###,#N/A,,,,,
,,,,,,,07007964,###,#N/A,,,,,
,,,,,,,07007965,###,#N/A,,,,,
,,,,,,,07007966,###,#N/A,,,,,
,,,,,,,07007968,###,#N/A,,,,,
,,,,,,,07007972,###,#N/A,,,,,
,,,,,,,07007974,###,#N/A,,,,,
,,,,,,,07007977,###,#N/A,,,,,
,,,,,,,07008000,###,#N/A,,,,,
,,,,,,,07008006,###,#N/A,,,,,
,,,,,,,07008007,###,#N/A,,,,,
,,,,,,,07008011,###,#N/A,,,,,
,,,,,,,07008016,###,#N/A,,,,,
,,,,,,,07008017,###,#N/A,,,,,
,,,,,,,07008020,###,#N/A,,,,,
,,,,,,,07008028,###,#N/A,,,,,
,,,,,,,07008030,###,#N/A,,,,,
,,,,,,,07008032,###,#N/A,,,,,
,,,,,,,07008033,###,#N/A,,,,,
,,,,,,,07008034,###,#N/A,,,,,
,,,,,,,07008037,###,#N/A,,,,,
,,,,,,,07008038,###,#N/A,,,,,
,,,,,,,07008045,###,#N/A,,,,,
,,,,,,,07008052,###,#N/A,,,,,
,,,,,,,07008054,###,#N/A,,,,,
,,,,,,,07008054,###,#N/A,,,,,
,,,,,,,07008058,###,#N/A,,,,,
,,,,,,,07008062,###,#N/A,,,,,
,,,,,,,07008063,###,#N/A,,,,,
,,,,,,,07008065,###,#N/A,,,,,
,,,,,,,07008066,###,#N/A,,,,,
,,,,,,,07008067,###,#N/A,,,,,
,,,,,,,07008068,###,#N/A,,,,,
,,,,,,,07008073,###,#N/A,,,,,
,,,,,,,07008075,###,#N/A,,,,,
,,,,,,,07008077,###,#N/A,,,,,
,,,,,,,07008081,###,#N/A,,,,,
,,,,,,,07008084,###,#N/A,,,,,
,,,,,,,07008089,###,#N/A,,,,,
,,,,,,,07008091,###,#N/A,,,,,
,,,,,,,07008107,###,#N/A,,,,,
,,,,,,,07008113,###,#N/A,,,,,
,,,,,,,07008114,###,#N/A,,,,,
,,,,,,,07008115,###,#N/A,,,,,
,,,,,,,07008118,###,#N/A,,,,,
,,,,,,,07008122,###,#N/A,,,,,
,,,,,,,07008124,###,#N/A,,,,,
,,,,,,,07008126,###,#N/A,,,,,
,,,,,,,07008129,###,#N/A,,,,,
,,,,,,,07008130,###,#N/A,,,,,
,,,,,,,07008134,###,#N/A,,,,,
,,,,,,,07008136,###,#N/A,,,,,
,,,,,,,07008137,###,#N/A,,,,,
,,,,,,,07008145,###,#N/A,,,,,
,,,,,,,07008145,###,#N/A,,,,,
,,,,,,,07008147,###,#N/A,,,,,
,,,,,,,07008154,###,#N/A,,,,,
,,,,,,,07008160,###,#N/A,,,,,
,,,,,,,07008168,###,#N/A,,,,,
,,,,,,,07008169,###,#N/A,,,,,
,,,,,,,07008172,###,#N/A,,,,,
,,,,,,,07008180,###,#N/A,,,,,
,,,,,,,07008183,###,#N/A,,,,,
,,,,,,,07008187,###,#N/A,,,,,
,,,,,,,07008190,###,#N/A,,,,,
,,,,,,,07008192,###,#N/A,,,,,
,,,,,,,07008194,###,#N/A,,,,,
,,,,,,,07008194,###,#N/A,,,,,
,,,,,,,07008207,###,#N/A,,,,,
,,,,,,,07008214,###,#N/A,,,,,
,,,,,,,07008232,###,#N/A,,,,,
,,,,,,,07008232,###,#N/A,,,,,
,,,,,,,07008239,###,#N/A,,,,,
,,,,,,,07008241,###,#N/A,,,,,
,,,,,,,07008242,###,#N/A,,,,,
,,,,,,,07008243,###,#N/A,,,,,
,,,,,,,07008255,###,#N/A,,,,,
,,,,,,,07008262,###,#N/A,,,,,
,,,,,,,07008282,###,#N/A,,,,,
,,,,,,,07008286,###,#N/A,,,,,
,,,,,,,07008288,###,#N/A,,,,,
,,,,,,,07008292,###,#N/A,,,,,
,,,,,,,07008294,###,#N/A,,,,,
,,,,,,,07008297,###,#N/A,,,,,
,,,,,,,07008298,###,#N/A,,,,,
,,,,,,,07008302,###,#N/A,,,,,
,,,,,,,07008304,###,#N/A,,,,,
,,,,,,,07008306,###,#N/A,,,,,
,,,,,,,07008312,###,#N/A,,,,,
,,,,,,,07008321,###,#N/A,,,,,
,,,,,,,07008322,###,#N/A,,,,,
,,,,,,,07008335,###,#N/A,,,,,
,,,,,,,07008340,###,#N/A,,,,,
,,,,,,,07008342,###,#N/A,,,,,
,,,,,,,07008350,###,#N/A,,,,,
,,,,,,,07008365,###,#N/A,,,,,
,,,,,,,07008366,###,#N/A,,,,,
,,,,,,,07008370,###,#N/A,,,,,
,,,,,,,07008371,###,#N/A,,,,,
,,,,,,,07008384,###,#N/A,,,,,
,,,,,,,07008385,###,#N/A,,,,,
,,,,,,,07008390,###,#N/A,,,,,
,,,,,,,07008397,###,#N/A,,,,,
,,,,,,,07008399,###,#N/A,,,,,
,,,,,,,07008402,###,#N/A,,,,,
,,,,,,,07008402,###,#N/A,,,,,
,,,,,,,07008415,###,#N/A,,,,,
,,,,,,,07008416,###,#N/A,,,,,
,,,,,,,07008417,###,#N/A,,,,,
,,,,,,,07008418,###,#N/A,,,,,
,,,,,,,07008419,###,#N/A,,,,,
,,,,,,,07008421,###,#N/A,,,,,
,,,,,,,07008422,###,#N/A,,,,,
,,,,,,,07008425,###,#N/A,,,,,
,,,,,,,07008426,###,#N/A,,,,,
,,,,,,,07008430,###,#N/A,,,,,
,,,,,,,07008436,###,#N/A,,,,,
,,,,,,,07008438,###,#N/A,,,,,
,,,,,,,07008440,###,#N/A,,,,,
,,,,,,,07008451,###,#N/A,,,,,
,,,,,,,07008452,###,#N/A,,,,,
,,,,,,,07008463,###,#N/A,,,,,
,,,,,,,07008465,###,#N/A,,,,,
,,,,,,,07008473,###,#N/A,,,,,
,,,,,,,07008473,###,#N/A,,,,,
,,,,,,,07008475,76,#N/A,,,,,
,,,,,,,07008475,76,#N/A,,,,,
,,,,,,,07008476,76,#N/A,,,,,
,,,,,,,07008487,826,#N/A,,,,,
,,,,,,,07008500,329,#N/A,,,,,
,,,,,,,07008500,###,#N/A,,,,,
,,,,,,,07008502,48,#N/A,,,,,
,,,,,,,07008524,431,#N/A,,,,,
,,,,,,,07008543,77,#N/A,,,,,
,,,,,,,07008554,###,#N/A,,,,,
,,,,,,,07008577,###,#N/A,,,,,
,,,,,,,07008584,###,#N/A,,,,,
,,,,,,,07008588,###,#N/A,,,,,
,,,,,,,07008590,###,#N/A,,,,,
,,,,,,,07008592,###,#N/A,,,,,
,,,,,,,07008609,102,#N/A,,,,,
,,,,,,,07008617,###,#N/A,,,,,
,,,,,,,07008635,###,#N/A,,,,,
,,,,,,,07008639,###,#N/A,,,,,
,,,,,,,07008642,###,#N/A,,,,,
,,,,,,,07008643,###,#N/A,,,,,
,,,,,,,07008647,###,#N/A,wg manual entry,,,,
,,,,,,,07008648,###,#N/A,wg manual entry,,,,
,Result,,,,,,07008649,###,#N/A,wg manual entry,,,,
,,,,,,,07008650,###,#N/A,wg manual entry,,,,
,,,,,,,07008652,###,#N/A,wg manual entry,,,,
,,,,,,,07008653,###,#N/A,wg manual entry,,,,
,,,,,,,07008663,###,#N/A,wg manual entry,,,,
,,,,,,,07008666,###,#N/A,wg manual entry,,,,
,,,,,,,07008667,###,#N/A,wg manual entry,,,,
,,,,,,,07008674,###,#N/A,wg manual entry,,,,
,,,,,,,07008677,###,#N/A,wg manual entry,,,,
,,,,,,,07008677,###,#N/A,wg manual entry,,,,,,,
